ENSG00000288516___KAPCA,0.968043
ENSG00000288513___OR4F4,
ENSG00000288508___ISLR,0.820665
ENSG00000288499___FA20C,0.881358
ENSG00000288490___GALT9,1.110812
ENSG00000288485___ELP5,0.909016
ENSG00000288478___NIPA1,0.966494
ENSG00000288474___REL3,0.975748
ENSG00000288461___CYFP1,0.942028
ENSG00000288455___SEM7A,0.922939
ENSG00000288435___CXA10,0.909132
ENSG00000288401___SRC8,0.899359
ENSG00000288368___C1GLC,
ENSG00000288362___CP11A,1.107626
ENSG00000288359___ATP4B,1.080522
ENSG00000288353___RHG17,1.034609
ENSG00000288335___TWST2,0.945583
ENSG00000288325___GPS2,1.094354
ENSG00000288307___CNEP1,0.974474
ENSG00000288299___LDHA,0.908221
ENSG00000288263___GRK1,0.747601
ENSG00000288257___STRA6,0.97204
ENSG00000288250___TNNT3,0.824655
ENSG00000288243___STING,1.089455
ENSG00000288219___TNNI2,0.692402
ENSG00000288217___PEX5,0.98476
ENSG00000288216___SC5AB,1.36129
ENSG00000288185___I27RA,1.094127
ENSG00000288174___GLUT4,0.980387
ENSG00000288146___NOC4L,1.230517
ENSG00000288145___IF5A1,0.703335
ENSG00000288141___RM23,
ENSG00000288130___TNR6A,0.952298
ENSG00000288114___TF2H1,0.739992
ENSG00000286522___H31,1.022867
ENSG00000285516___NALD2,0.9215
ENSG00000285501___CBPC2,0.911826
ENSG00000285482___DGAT1,1.130883
ENSG00000285479___CAC1C,0.985039
ENSG00000285456___LT4R1,0.878151
ENSG00000285449___H2B3B,1.012471
ENSG00000285438___SOX7,0.81183
ENSG00000285435___H31T,0.932144
ENSG00000285433___DFB4A,
ENSG00000285387___NDUS3,0.952231
ENSG00000285379___RIPK3,1.037536
ENSG00000285348___TGM1,0.983361
ENSG00000285339___VPS28,1.027516
ENSG00000285321___FITM1,
ENSG00000285318___DEF4,0.99347
ENSG00000285317___DNJC8,0.729491
ENSG00000285302___CHM4A,0.981101
ENSG00000285301___BOP1,1.165109
ENSG00000285281___SGPP1,1.091144
ENSG00000285262___MCPH1,0.967207
ENSG00000285251___DEF5,0.893501
ENSG00000285250___MSRA,0.863539
ENSG00000285246___NEDD8,0.969014
ENSG00000285241___PCKGM,0.975142
ENSG00000285221___CPNE6,1.003005
ENSG00000285206___PTPM1,0.99312
ENSG00000285203___LT4R2,1.099344
ENSG00000285193___PGTA,1.168739
ENSG00000285176___DEF1,
ENSG00000285152___RNF31,1.125139
ENSG00000285136___DEF6,0.969461
ENSG00000285132___CATB,0.958452
ENSG00000285112___S52A2,0.836793
ENSG00000285109___GATA4,0.926517
ENSG00000285098___CLD23,0.849888
ENSG00000285077___RHGBB,0.884925
ENSG00000285070___PAQR2,0.966646
ENSG00000285069___SESN2,0.946777
ENSG00000285053___TBCE,0.981155
ENSG00000285049___CPSF1,1.259191
ENSG00000285048___IRF9,1.067268
ENSG00000285044___SL9C1,0.851927
ENSG00000285032___MTMR9,0.908199
ENSG00000285007___REC8,0.836925
ENSG00000284984___RHOU,0.967062
ENSG00000284980___PLCE,1.056919
ENSG00000284978___D103A,
ENSG00000284965___OR2F2,0.738268
ENSG00000284944___MED18,1.14446
ENSG00000284939___OR6B1,0.915028
ENSG00000284916___PSME1,1.140021
ENSG00000284915___TINF2,0.848409
ENSG00000284901___RUVB1,0.950556
ENSG00000284896___OR2A5,0.824021
ENSG00000284889___PSME2,1.234565
ENSG00000284881___DEFB1,0.851069
ENSG00000284869___SELB,0.932176
ENSG00000284866___OR2F1,0.859127
ENSG00000284850___DCP1B,0.934447
ENSG00000284816___EPHA1,0.805468
ENSG00000284814___ADCY4,0.858387
ENSG00000284807___DHRS4,
ENSG00000284796___DCA11,0.975553
ENSG00000284774___HSF1,1.116903
ENSG00000284752___GMPR2,0.950961
ENSG00000284680___OR8B2,
ENSG00000284609___OR8B3,1.020885
ENSG00000284588___ZP2,
ENSG00000284510___KI2L3,0.992286
ENSG00000284509___KI2L4,0.768346
ENSG00000284501___MGT4B,1.03432
ENSG00000284426___KI3L1,0.987116
ENSG00000284320___GLYC,0.791659
ENSG00000284282___RPC5,0.699947
ENSG00000284260___RUFY1,0.922679
ENSG00000284255___OR4CC,0.940776
ENSG00000284254___HNRH1,1.092554
ENSG00000284238___TOP3A,0.993599
ENSG00000284194___SCO2,1.358724
ENSG00000284126___SMUF1,0.70849
ENSG00000284096___KAP3,0.900919
ENSG00000284068___IMA8,0.863183
ENSG00000284063___KI3L2,1.001386
ENSG00000283903___FGF11,0.750026
ENSG00000283887___LTC4S,0.925085
ENSG00000283859___NLGN2,0.805698
ENSG00000283802___ATS2,0.846343
ENSG00000283780___MAML1,0.998243
ENSG00000283777___CALX,0.963403
ENSG00000283750___FCAR,0.969534
ENSG00000283539___ACRO,
ENSG00000283447___NDUS1,0.913856
ENSG00000283391___EF1B,0.672153
ENSG00000283350___MUC6,0.974489
ENSG00000283158___MUC5A,0.895229
ENSG00000283104___SYSM,0.95668
ENSG00000283100___SIR2,0.945506
ENSG00000283060___ID3,0.990543
ENSG00000283046___HIS1,0.901333
ENSG00000283030___CASB,0.877036
ENSG00000283024___ATAD1,1.01631
ENSG00000283018___RT12,1.082034
ENSG00000282986___EIF3K,1.19224
ENSG00000282972___GBG4,0.931421
ENSG00000282967___HIS3,0.959328
ENSG00000282958___HNRPR,0.871244
ENSG00000282954___FBX17,0.895698
ENSG00000282947___HNRPL,1.171309
ENSG00000282932___PTPRD,0.973277
ENSG00000282905___IKBB,0.956459
ENSG00000282899___E2F2,0.71589
ENSG00000282880___B3GL2,0.990785
ENSG00000282853___ECH1,1.139544
ENSG00000282844___ACTN4,0.985653
ENSG00000282838___TEST,1.35599
ENSG00000282739___SAMC,0.784088
ENSG00000282608___AA3R,1.052026
ENSG00000282228___TIM16,0.945872
ENSG00000282130___NSE3,1.010575
ENSG00000282049___TRY2,0.987078
ENSG00000281917___MOT1,0.727792
ENSG00000281877___KS6A1,0.918815
ENSG00000281857___ARRS,0.830763
ENSG00000281813___KAT6B,1.086991
ENSG00000281680___O10A3,0.808467
ENSG00000281614___SHIP1,0.938121
ENSG00000281540___RCC2,0.929949
ENSG00000281533___KRA52,1.030947
ENSG00000281459___PADI1,1.013158
ENSG00000281449___B2L14,0.885257
ENSG00000281324___LRP6,0.976812
ENSG00000281244___ATS13,1.23135
ENSG00000281221___PRS6B,1.216896
ENSG00000281191___KRA53,0.810976
ENSG00000281165___GTR6,1.008298
ENSG00000281089___A16L1,0.917968
ENSG00000281022___MED22,0.925136
ENSG00000280962___DUS16,0.91731
ENSG00000280951___SURF4,0.959851
ENSG00000280931___OR5P2,0.881649
ENSG00000280908___PADI4,1.042238
ENSG00000280899___O10A6,1.030357
ENSG00000280873___DGKD,0.902926
ENSG00000280858___RL7A,1.277981
ENSG00000280831___RS25,0.806517
ENSG00000280808___OR5P3,0.939441
ENSG00000280789___PAGR1,0.938306
ENSG00000280682___HYOU1,0.931344
ENSG00000280680___HHAT,0.846336
ENSG00000280627___SURF1,1.232473
ENSG00000280610___KIF15,1.066094
ENSG00000280585___KRA51,
ENSG00000280549___PADI3,0.92716
ENSG00000280548___FBRL,1.125129
ENSG00000280495___TPPC4,0.875726
ENSG00000280477___RASA3,0.900382
ENSG00000280314___OR8K3,0.989195
ENSG00000280236___O12D2,0.979005
ENSG00000280090___OR8B4,
ENSG00000279486___O2AG1,0.959365
ENSG00000279395___OR5L1,1.186038
ENSG00000279301___O2T11,1.066151
ENSG00000279247___KAD6,0.996755
ENSG00000279116___OR8D2,
ENSG00000279051___OR6Q1,0.599608
ENSG00000278889___OR2S1,1.356808
ENSG00000278767___ZPI,0.896786
ENSG00000278741___ABR,0.995241
ENSG00000278718___GSDMD,0.978131
ENSG00000278695___GSTT2,
ENSG00000278693___ASB2,0.876567
ENSG00000278689___OR2T6,0.926529
ENSG00000278624___CAP7,1.188998
ENSG00000278619___MRM1,0.93407
ENSG00000278570___NR2E3,0.90153
ENSG00000278550___LAT4,0.910386
ENSG00000278540___ACACA,0.90702
ENSG00000278495___KI2L1,
ENSG00000278494___RRN3,0.883805
ENSG00000278488___PNCB,1.080378
ENSG00000278461___RT36,1.119485
ENSG00000278444___BORG3,0.957459
ENSG00000278378___OSCAR,0.999786
ENSG00000278373___G6PC2,0.880401
